,Unnamed: 0,id,adult,release_date,genre_ids,original_title,original_language,title,popularity,vote_count,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
8610,8610,308724,False,1994-08-25,53-27-14-10770,Seduced by Evil,en,La posesión (Seduced by evil),1.33,2,7.5,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '14', '10770']",1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,29
8611,8611,290696,False,2014-08-26,35-27-878,Dysmorphia,en,Dysmorphia,1.365,3,1.5,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '878']",0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9
8612,8612,89337,False,1991-05-27,27-53,Blood Ties,en,Blood Ties,1.29,9,5.4,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32
8613,8613,843314,False,2022-10-07,27,Forbannelsen,no,Forbannelsen,2.049,6,5.2,movie,0,104,0,"{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8614,8614,332541,False,2001-01-01,27,WatchUsDie.com,en,WatchUsDie.com,1.301,1,5.0,movie,0,101,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
8615,8615,273544,False,1973-01-01,18-27,Hollywood 90028,en,Hollywood 90028,1.08,3,3.0,movie,0,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27']",0,133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50
8616,8616,593317,False,2017-07-21,27,Killer Campout,en,Killer Campout,1.618,3,7.0,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
8617,8617,524286,False,2017-12-30,27,Paranormal Evil,en,Paranormal Evil,1.079,2,7.0,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
8618,8618,449954,False,2017-03-28,27-53,Taught in Cold Blood,en,Taught in Cold Blood,1.277,0,0.0,movie,0,94,0,,"['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
8619,8619,87716,False,2006-03-09,35-27,The Monster of Phantom Lake,en,The Monster of Phantom Lake,1.112,3,4.0,movie,3500,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17
8620,8620,93886,False,1974-09-24,27-18-10770,The Strange and Deadly Occurrence,en,The Strange and Deadly Occurrence,2.1,11,6.5,movie,0,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '10770']",0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,49
8621,8621,881502,False,2016-10-05,35-27-10770-53,Bad Ben,en,Bad Ben,1.547,9,6.3,movie,300,86,110000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '10770', '53']",1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7
8622,8622,729832,False,2019-10-31,27,Parched 2: Hangry,en,Parched 2: Hangry,2.516,1,3.0,movie,5000,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8623,8623,351744,False,2016-04-08,27,Camera Phone 2,en,Camera Phone 2,1.086,2,1.0,movie,20000,69,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8624,8624,88559,False,2004-10-30,27,Haunted From Within,en,Haunted From Within,1.771,0,0.0,movie,0,90,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8625,8625,1096985,False,2022-10-05,27-35,I Found The REAL Backrooms,en,I Found The REAL Backrooms,2.397,1,10.0,movie,0,5,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8626,8626,467925,False,1964-01-01,27-53-9648-10770,The Ghost of Sierra de Cobre,en,The Ghost of Sierra de Cobre,2.44,14,5.6,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648', '10770']",1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,59
8627,8627,726527,False,2021-03-16,27-53,The Parish,en,The Parish,2.133,3,5.3,movie,300000,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
8628,8628,60483,False,2007-03-07,27,A Brush With Death,en,A Brush With Death,1.851,11,3.1,movie,200000,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
8629,8629,30933,False,1972-11-28,27-53-10770,Home for the Holidays,en,A casa por vacaciones,2.279,17,5.5,movie,0,73,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '10770']",1,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51
8630,8630,409361,False,2016-04-23,18-27-53,Candiland,en,Candiland,1.835,2,10.0,movie,0,111,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7
8631,8631,310725,False,2006-10-14,27-35,Hoodoo for Voodoo,en,Hoodoo for Voodoo,2.081,2,1.5,movie,0,79,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17
8632,8632,689479,False,2020-03-22,27,Scare Me,en,Scare Me,1.965,6,4.4,movie,0,107,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8633,8633,897343,False,2022-10-01,27-53,Incubus: New Beginnings,en,Incubus: New Beginnings,1.791,0,0.0,movie,0,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8634,8634,782055,False,2019-10-31,27-35,Slices,en,Slices,1.533,0,0.0,movie,0,0,0,,"['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
8635,8635,778780,False,2020-11-20,27,Zombacter: Center City Contagion,en,Zombacter: Center City Contagion,1.85,2,5.0,movie,75000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8636,8636,680918,False,2011-07-21,28-27-878,Ninja: Prophecy of Death,en,Ninja: Prophecy of Death,1.075,1,1.0,movie,100000,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '878']",0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12
8637,8637,597889,False,2019-04-24,878-27,Queen of Snakes,en,Queen of Snakes,1.311,1,4.0,movie,0,69,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27']",0,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
8638,8638,445247,False,2003-12-01,10749-35-27,Wild Spirit,en,Wild Spirit,1.58,2,3.5,movie,0,90,0,,"['10749', '35', '27']",0,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20
8639,8639,401139,False,2016-05-21,28-35-27,The Killer in the House,en,The Killer in the House,1.585,2,5.3,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '35', '27']",0,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7
8640,8640,390959,False,2000-10-22,9648-27,Shadow of the Blair Witch,en,Shadow of the Blair Witch,1.075,11,5.6,movie,0,45,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '27']",0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23
8641,8641,134136,False,1999-09-28,27,Totem,en,Totem,1.6,11,4.5,movie,0,68,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
8642,8642,40208,False,1991-01-31,10402-27-53,Shock 'Em Dead,en,Hasta la muerte,2.029,17,4.6,movie,250000,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['10402', '27', '53']",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32
8643,8643,826048,False,2021-05-04,27,Blue Call,en,Blue Call,2.134,3,3.3,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
8644,8644,131974,False,1992-01-01,27-35,Revenge of Billy the Kid,en,Revenge of Billy the Kid,1.538,9,4.9,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31
8645,8645,620495,False,2019-08-01,27,Shevenge,en,Shevenge,1.781,0,0.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8646,8646,513297,False,2018-05-25,27,Fear Level,en,Fear Level,1.557,1,7.0,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
8647,8647,282448,False,2014-07-08,53-27-9648,Hunting the Legend,en,Hunting the Legend,2.043,9,2.9,movie,0,96,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '9648']",1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9
8648,8648,139668,False,2008-04-02,35-27-10402,Attitude for Destruction,en,Attitude for Destruction,1.55,1,5.0,movie,500000,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '10402']",0,13,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15
8649,8649,253098,False,2013-02-08,27-35,Midget Zombie Takeover,en,Midget Zombie Takeover,1.362,3,5.3,movie,2000,73,10604,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
8650,8650,72237,False,2006-07-11,12-35-10751-27,Monster Night,en,Monster Night,1.51,8,4.9,movie,0,90,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['12', '35', '10751', '27']",0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,17
8651,8651,86075,False,2011-01-01,27,Jack the Reaper,de,Jack the Reaper,1.811,18,5.0,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
8652,8652,65143,False,2004-11-23,27,Enter... Zombie King!,en,Enter... Zombie King!,1.789,9,3.7,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8653,8653,24104,False,2000-09-05,80-27,Michael Angel,en,El hereje,1.859,3,4.0,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27']",0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23
8654,8654,375815,False,2015-10-02,35-27,Slimy Little Bastards,en,Slimy Little Bastards,1.554,1,5.0,movie,1000,66,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
8655,8655,273190,False,2005-08-30,27-28-18,Bound Cargo,en,Bound Cargo,2.009,8,2.9,movie,0,101,0,,"['27', '28', '18']",0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18
8656,8656,53442,False,1965-01-01,27-878-14,The Wizard of Mars,en,El Mago de Marte,2.039,9,3.9,movie,33000,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '14']",0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,58
8657,8657,28084,False,2002-01-01,27,The Bagman,en,The Bagman,1.859,3,2.0,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
8658,8658,24605,False,2007-09-27,27,Curse of Alcatraz,en,Curse of Alcatraz,1.54,9,2.6,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
8659,8659,639596,False,2019-09-28,35-27,Cold Feet,en,Cold Feet,2.496,2,6.0,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
8660,8660,505054,False,2018-08-09,27,Virgin Cheerleaders in Chains,en,Virgin Cheerleaders in Chains,1.837,2,3.5,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
8661,8661,29324,False,1935-05-01,27-9648-878-53,One Frightened Night,en,One Frightened Night,1.348,11,5.7,movie,0,66,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '878', '53']",1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,88
8662,8662,722374,False,2020-09-22,27-53-80,Camping Fun,en,Camping Fun,1.847,2,9.0,movie,4000,13,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '80']",1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3
8663,8663,98209,False,1991-08-05,35-27-10402,Nudist Colony of the Dead,en,Nudist Colony of the Dead,1.817,10,4.6,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '10402']",0,13,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32
8664,8664,28248,False,2008-06-28,28-27-37-10770,Copperhead,en,Copperhead,1.229,7,5.7,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '37', '10770']",0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,15
8665,8665,1057642,False,2021-03-19,35-27,Danny Hall: The Killer Crab Elf,en,Danny Hall: The Killer Crab Elf,1.541,0,0.0,movie,0,60,0,,"['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
8666,8666,387929,False,2016-03-16,35-27,This House Has People in It,en,This House Has People in It,1.083,27,7.3,movie,0,12,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
8667,8667,637926,False,2019-10-31,12-27,The Missing,en,The Missing,1.781,0,0.0,movie,0,65,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['12', '27']",0,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8668,8668,636492,False,2019-10-01,27,The Dunes,en,The Dunes,1.068,6,5.0,movie,0,6,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8669,8669,460010,False,2017-10-31,53-27-14,The Goblin,en,The Goblin,1.805,1,8.0,movie,30000,67,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '14']",1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6
8670,8670,439214,False,2017-01-28,27-53,Blood Demon Rising,en,Blood Demon Rising,1.334,2,4.0,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
8671,8671,183347,False,2011-07-10,27-9648-53,Sister Mary,en,Sister Mary,1.79,9,5.3,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12
8672,8672,179672,False,2010-01-01,878-35-27,Atomic Brain Invasion,en,Atomic Brain Invasion,1.61,3,5.7,movie,20000,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '35', '27']",0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13
8673,8673,129213,False,2002-06-25,16-28-12-35-14-27,ゴーストスイーパー美神 極楽大作戦！！,ja,ゴーストスイーパー美神 極楽大作戦！！,1.387,4,7.9,movie,0,60,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '28', '12', '35', '14', '27']",0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,21
8674,8674,229078,False,1991-01-01,27-53,The Shadowed Mind,en,The Shadowed Mind,2.197,6,5.0,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32
8675,8675,603565,False,2018-05-15,14-27-878,Muerte: Tales of Horror,en,Muerte: Tales of Horror,2.306,1,4.0,movie,500,94,0,,"['14', '27', '878']",0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5
8676,8676,556889,False,2016-12-01,27,The Obsidian Curse,en,The Obsidian Curse,1.066,2,1.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8677,8677,511782,False,2020-02-20,27-53,The Girl in the Mirror,en,The Girl in the Mirror,1.091,2,3.0,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
8678,8678,345913,False,2017-07-10,27-53,The Cutting Room,en,The Cutting Room,1.881,12,4.5,movie,16500,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
8679,8679,52348,False,2008-04-17,27-53,Beyond the Rave,en,Beyond the Rave,1.918,5,6.0,movie,750000,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15
8680,8680,123957,False,2012-05-10,16-27,Bobby Yeah,en,Bobby Yeah,2.169,30,6.9,movie,0,23,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '27']",0,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
8681,8681,68301,False,2006-10-22,27,A Bothered Conscience,en,A Bothered Conscience,1.598,11,6.6,movie,2300,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
8682,8682,926831,False,2022-11-08,27,Amityville Thanksgiving,en,Amityville Thanksgiving,2.484,0,0.0,movie,0,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8683,8683,508866,False,2017-10-10,27,Monkey Farm,en,Monkey Farm,1.084,2,6.0,movie,10000,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
8684,8684,61948,False,2011-07-29,27,Spiderhole,en,Spiderhole,1.529,17,4.0,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
8685,8685,552540,False,2017-04-08,27-35,Beyond the Valley of Belief,en,Beyond the Valley of Belief,1.273,0,0.0,movie,0,66,0,,"['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
8686,8686,217130,False,2013-11-12,80-27-53,The Gilgo Beach Murders,en,The Gilgo Beach Murders,1.063,1,5.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '53']",1,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,10
8687,8687,163447,False,1987-01-01,27,Criminally Insane 2,en,Criminally Insane 2,1.063,13,2.5,movie,0,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
8688,8688,138959,False,2011-01-07,27-53-9648,The Absent,en,The Absent,1.199,6,3.0,movie,0,0,0,,"['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12
8689,8689,29050,False,2002-12-31,27-35,Slaughter Studios,en,Slaughter Studios,1.387,4,4.0,movie,40000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21
8690,8690,234652,False,2012-10-12,99-27,I Heart Monster Movies,en,I Heart Monster Movies,1.58,2,5.0,movie,0,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['99', '27']",0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11
8691,8691,225459,False,1998-01-01,35-27,Viewer Discretion Advised,en,Viewer Discretion Advised,1.357,3,2.0,movie,0,105,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25
8692,8692,93755,False,2001-04-30,27,Sexual Magic,en,Sexual Magic,1.137,4,5.8,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
8693,8693,52202,False,1958-01-03,27,Giant from the Unknown,en,El gigante de la tierra misteriosa,1.597,11,3.7,movie,54000,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
8694,8694,30928,False,1987-01-01,27-53,Demon of Paradise,en,La bestia ha vuelto,1.316,10,3.5,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36
8695,8695,27808,False,2004-06-29,27,Suburban Nightmare,en,Suburban Nightmare,1.063,2,5.0,movie,100000,85,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8696,8696,463032,False,2017-06-14,27-14-53,Hack House,en,Hack House,1.734,7,3.5,movie,0,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14', '53']",1,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6
8697,8697,364998,False,2014-12-31,27-35,Cryptic,en,Cryptic,1.541,9,5.1,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9
8698,8698,353093,False,2015-07-12,878-18-27-9648,Sisters of the Plague,en,Sisters of the Plague,1.481,7,3.5,movie,0,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '18', '27', '9648']",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,8
8699,8699,173044,False,1971-10-13,27,Il castello dalle porte di fuoco,it,Ivanna,2.446,6,5.1,movie,0,94,0,"{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
8700,8700,123404,False,1972-01-01,27,Curse of the Headless Horseman,en,Curse of the Headless Horseman,1.076,2,2.0,movie,0,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
8701,8701,76409,False,2002-09-01,27,Incubus,en,Incubus,1.062,6,1.9,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
8702,8702,29126,False,1934-06-15,27,Black Moon,en,Black Moon,1.777,17,5.4,movie,0,68,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89
8703,8703,25742,False,1983-01-01,27-28-12,รับจ้างตาย,th,รับจ้างตาย,1.076,2,6.3,movie,0,102,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '12']",0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,40
